president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,All polls,3/23/2022,6/11/2021,6/13/2021,Morning Consult,B,1994,rv,.04518388,0,53,44,52.069948,47.211739,"","",https://assets.morningconsult.com/wp-uploads/2021/06/16051615/210691_crosstabs_POLITICO_RVs_v1_LM-1.pdf,74951,142789,6/16/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/9/2021,6/15/2021,Morning Consult,B,45000,a,.14567091,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74961,142819,6/17/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/10/2021,6/14/2021,AP-NORC,"",1125,a,1.5075348,0,55,44,51.842529,44.065047,"","",https://apnorc.org/wp-content/uploads/2021/06/Biden-June-topline.pdf,74965,142828,6/17/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/10/2021,6/14/2021,Navigator Research,B/C,1001,rv,.89346586,0,52,44,51.155484,43.280715,"","",https://navigatorresearch.org/wp-content/uploads/2021/06/Navigator-Toplines-06.15.2021.pdf,74950,142788,6/16/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/11/2021,6/15/2021,Momentive/SurveyMonkey,C,2309,a,1.2441443,0,53,42,51.892176,41.773602,"","",https://www.surveymonkey.com/curiosity/axios-capitalism-update/,75001,142948,6/25/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/11/2021,6/15/2021,Climate Nexus,"",1525,rv,.95951539,0,56,39,55.295194,39.580754,"","",https://climatenexus.org/wp-content/uploads/2015/09/Infrastructure-Climate-Change-National-Poll-Toplines-2021.pdf,74996,142929,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/10/2021,6/16/2021,Morning Consult,B,45000,a,.14559621,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74985,142908,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/13/2021,6/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20736783,0,50,48,52.040379,42.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74952,142795,6/16/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/13/2021,6/15/2021,YouGov,B+,1500,a,.82378727,0,48,43,49.263649,43.659628,"","",https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,74953,142796,6/16/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/11/2021,6/17/2021,Ipsos,B-,4420,a,1.4114554,0,55,41,53.598193,42.210738,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf,75062,143115,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/11/2021,6/17/2021,Morning Consult,B,45000,a,.14546569,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74986,142909,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/4/2021,6/23/2021,YouGov,B+,1753,rv,.96273273,0,51,46.7,52.263649,47.359628,"","",https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,75349,143713,7/26/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/12/2021,6/18/2021,Morning Consult,B,45000,a,.14532724,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74987,142910,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/14/2021,6/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20830839,0,50,48,52.040379,42.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74963,142821,6/17/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/13/2021,6/19/2021,Morning Consult,B,45000,a,.14518942,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74988,142911,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/15/2021,6/17/2021,Harris Poll,B+,2006,rv,2.0886654,0,59,34,57.307186,34.624378,"","",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/791aa6f6-03a6-a154-3130-1b4eb065a3da/HHP_June_21_Preso_FINAL.pdf,75002,142952,6/26/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/15/2021,6/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20875916,0,51,48,53.040379,42.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74966,142832,6/18/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/14/2021,6/19/2021,East Carolina University,B/C,1105,a,1.3244153,0,47.9,40.9,49.429272,41.172161,"","",https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats,75014,142985,6/30/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/16/2021,6/17/2021,Ipsos,B-,1002,a,.35058926,0,51.57,42.25,50.168193,43.460738,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2017%202021.pdf,74964,142825,6/17/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/15/2021,6/19/2021,Morning Consult,B,2200,a,.04957019,0,56,38,55.069948,41.211739,"","",https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf,74975,142873,6/22/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/14/2021,6/20/2021,Morning Consult,B,45000,a,.14484797,0,53,38,52.069948,41.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74989,142912,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/16/2021,6/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12567556,0,52,46,54.040379,40.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74970,142849,6/21/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/14/2021,6/21/2021,Greenberg Research,B,2000,rv,2.0280177,0,57,43,56.289748,42.895475,"","",https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144676,9/2/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/15/2021,6/21/2021,Morning Consult,B,45000,a,.14433634,0,54,38,53.069948,41.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74990,142913,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/16/2021,6/20/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,55,44,54.19105,42.671103,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142936,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/18/2021,6/20/2021,Morning Consult,B,2041,rv,.04566213,0,54,43,53.069948,46.211739,"","",https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,74979,142883,6/23/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/16/2021,6/22/2021,Morning Consult,B,45000,a,.14382278,0,54,39,53.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,74991,142914,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/17/2021,6/20/2021,American Research Group,C+,1100,a,1.1012644,0,52,43,50.36508,44.491595,"","",https://americanresearchgroup.com/economy/,74969,142844,6/21/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/18/2021,6/20/2021,Morning Consult,B,1995,rv,.044633,0,58,40,57.069948,43.211739,"","",https://morningconsult.com/2021/06/28/capitol-riots-six-months-later-polling/,75006,142958,6/28/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/18/2021,6/20/2021,Léger,B/C,1001,a,.87217046,0,49,40,48.753585,39.688307,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf,74976,142874,6/22/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/17/2021,6/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37565887,0,51,47,53.040379,41.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74977,142877,6/22/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/17/2021,6/23/2021,Morning Consult,B,45000,a,.14411407,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75017,142992,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/18/2021,6/22/2021,Echelon Insights,B/C,1001,rv,1.228703,0,55,42,53.71889,41.794145,"","",https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142919,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/20/2021,6/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20906635,0,52,46,54.040379,40.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74980,142889,6/23/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/20/2021,6/22/2021,YouGov,B+,1500,a,.82640661,0,50,40,51.263649,40.659628,"","",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,74981,142890,6/23/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/19/2021,6/22/2021,Beacon Research/Shaw & Company Research,A,1001,rv,1.7741976,0,56,43,54.573604,42.382559,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/06/Fox_June-19-22-2021_National_Topline_June-23-Release-1.pdf,74983,142902,6/23/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/18/2021,6/24/2021,Morning Consult,B,45000,a,.14432301,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75018,142993,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/21/2021,6/23/2021,Morning Consult,B,2082,a,.04680641,0,58,38,57.069948,41.211739,"","",https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf,75007,142962,6/28/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/19/2021,6/25/2021,Morning Consult,B,45000,a,.14452371,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75019,142994,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/21/2021,6/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2104994,0,51,47,53.040379,41.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74994,142918,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/20/2021,6/26/2021,Morning Consult,B,45000,a,.14541282,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75020,142995,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/22/2021,6/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21274555,0,51,47,53.040379,41.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75169,142947,6/25/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/22/2021,6/24/2021,Morning Consult,B,2200,a,.0497635,0,58,38,57.069948,41.211739,"","",https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/,75010,142970,6/29/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/22/2021,6/24/2021,YouGov,B+,1592,a,.8953596,0,50,43,51.263649,43.659628,"","",https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,75003,142953,6/26/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/21/2021,6/27/2021,Morning Consult,B,45000,a,.14657926,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75021,142996,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/23/2021,6/24/2021,Ipsos,B-,1005,a,.51248327,0,52.6,40.23,51.198193,41.440738,"","",https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021,74997,142933,6/24/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/22/2021,6/28/2021,Morning Consult,B,45000,a,.14776453,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75022,142997,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/23/2021,6/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12885805,0,49,49,51.040379,43.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75005,142957,6/28/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/23/2021,6/29/2021,Morning Consult,B,45000,a,.14900704,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75023,142998,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/24/2021,6/28/2021,Navigator Research,B/C,1000,rv,.89857169,0,54,43,53.155484,42.280715,"","",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,75016,142999,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/22/2021,6/29/2021,Marist College,A,1115,a,1.943003,0,50,43,50.876268,42.919084,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3,75027,143005,7/2/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/24/2021,6/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.38549856,0,49,49,51.040379,43.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75008,142963,6/29/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/24/2021,6/30/2021,Morning Consult,B,45000,a,.15022371,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75047,143083,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/25/2021,6/28/2021,Morning Consult,B,1989,rv,.04647922,0,54,43,53.069948,46.211739,"","",https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,75011,142971,6/30/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/26/2021,6/29/2021,YouGov,B+,1500,a,.89720501,0,48,43,49.263649,43.659628,"","",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,75012,142977,6/30/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/25/2021,7/1/2021,Morning Consult,B,45000,a,.15144472,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75048,143084,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/27/2021,6/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21671519,0,48,50,50.040379,44.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75013,142984,6/30/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/28/2021,6/30/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21888727,0,48,49,50.040379,43.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75025,143001,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/26/2021,7/2/2021,Morning Consult,B,45000,a,.15246735,0,52,39,51.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75049,143085,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/27/2021,6/30/2021,ABC News/The Washington Post,A+,907,a,1.8169115,0,50,42,51.0829,41.458547,"","",https://docs.google.com/spreadsheets/d/1vM_NbyPRt1xamfYnd0omdSwLZrg5yaCN0kRStaBaGoc/edit#gid=0,75031,143017,7/4/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/29/2021,6/30/2021,HarrisX,B+,950,rv,1.117619,0,60,40,56.411615,41.302973,"","",https://thehill.com/hilltv/what-americas-thinking/561396-poll-biden-approval-stands-steady-at-60-percent,75030,143013,7/2/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/27/2021,7/3/2021,Morning Consult,B,45000,a,.15351181,0,52,39,51.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75050,143086,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/29/2021,7/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.22072662,0,48,50,50.040379,44.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75029,143012,7/2/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/30/2021,7/2/2021,TIPP Insights,A+,1424,a,2.5937464,0,50,37,50.690134,41.459499,"","",https://www.investors.com/politics/president-joe-biden-job-approval-slides-honeymoon-appears-over-ibd-tipp/,75033,143024,7/6/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/28/2021,7/4/2021,Morning Consult,B,45000,a,.15347461,0,52,39,51.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75051,143087,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/30/2021,7/1/2021,Ipsos,B-,1004,a,.60334209,0,51.5,41.95,50.098193,43.160738,"","",https://www.ipsos.com/en-us/new-polls/ipsos-core-political-survey-presidential-approval-tracker-07012021,75026,143002,7/1/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/29/2021,7/5/2021,Morning Consult,B,45000,a,.15341956,0,52,39,51.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75052,143088,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/30/2021,7/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.0954635,0,49,50,51.040379,44.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75037,143045,7/7/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/2/2021,7/4/2021,Léger,B/C,1003,a,.87353357,0,56,43,55.753585,42.688307,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-5th-2021.pdf,75034,143030,7/7/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,6/30/2021,7/6/2021,Morning Consult,B,23596.5,a,.08041951,0,54,38.5,53.069948,41.711739,*,T,https://morningconsult.com/form/global-leader-approval/,75053,143089,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/1/2021,7/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37714353,0,49,50,51.040379,44.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75056,143106,7/8/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/1/2021,7/7/2021,Morning Consult,B,45000,a,.15231691,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75162,143319,7/15/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/3/2021,7/6/2021,YouGov,B+,1500,a,.9349353,0,51,40,52.263649,40.659628,"","",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,75036,143035,7/7/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/2/2021,7/8/2021,Morning Consult,B,45000,a,.15104563,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75163,143320,7/15/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/5/2021,7/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.43921046,0,49,49,51.040379,43.216619,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75064,143123,7/9/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/5/2021,7/6/2021,Zogby Analytics,B-,681,lv,.93986547,0,60,39,57.345833,40.631743,"","",https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75278,143552,7/21/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/3/2021,7/9/2021,Morning Consult,B,45000,a,.15000607,0,53,39,52.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75164,143321,7/15/2021,16:23:18 23 Mar 2022
Joe Biden,All polls,3/23/2022,7/4/2021,7/10/2021,Morning Consult,B,45000,a,.14859846,0,52,39,51.069948,42.211739,"",T,https://morningconsult.com/form/global-leader-approval/,75165,143322,7/15/2021,16:23:18 23 Mar 2022
